Query ID	Neighbor ID	Neighbor Pfam	SSN Query Cluster #	SSN Query Cluster Color	Query-Neighbor Distance	Query-Neighbor Directions
B8LV27	B8LV33	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	06	complement-complement
A0A1Q5Q6V5	A0A1Q5Q6M8	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	04	complement-complement
R9UQA3	R9UP03	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	09	complement-normal
A0A1F7ZYW9	A0A1F7ZYU5	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A1L9NH47	A0A1L9NH16	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A8G1VSZ2	A0A8G1VRZ2	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A8H3SRV9	A0A8H3SRK9	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
G3XUL9	G3XUM0	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A100ISI9	A0A124BYT4	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
G7XZR9	G7XZS0	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A146FG10	A0A146FFV6	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	02	complement-normal
A0A146FG10	A0A146FFY5	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A3F3RE16	A0A3F3RDX6	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A505HZY4	A0A505HWP4	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A2QYP7	A2QYP6	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A401KPH9	A0A401KPH2	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A319E9L6	A0A319F5F0	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A395GRE2	A0A395GPL1	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A1R3R8Y6	A0A1R3R8Z0	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A319DIW0	A0A319D9D3	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A318Z8J7	A0A318ZIX1	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A2V5HZ89	A0A2V5I0G1	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A0U5GZ31	A0A0U4Z9V7	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A1L9PH95	A0A1L9PHB0	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	02	normal-complement
A0A1L9TQ57	A0A1L9TQ74	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A0F8VIX1	A0A0F8X006	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A0F8UJB5	A0A0F8X7S0	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A2T5M0L3	A0A2T5M0L6	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N5WSD0	A0A5N5WWB1	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N6DRE9	A0A5N6DRL7	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A7U2R171	A0A7U2R2M3	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A5N6IBM5	A0A5N6I8H3	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N7EA81	A0A5N7EC20	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A5N6H562	A0A5N6H6B4	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N6T608	A0A5N6T5W5	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A7G5JM20	A0A7G5JM21	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N6VWR8	A0A5N6VYD9	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
I8U6M2	I8U682	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
Q2TXK3	Q2TXK4	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N7D8W9	A0A5N7D8U5	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A0F0IIL0	A0A0F0ILF1	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A0L1JI44	A0A0L1JI48	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A1S9DEG1	A0A1S9DE94	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A2G7FQ55	A0A2G7FPG7	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A5N6V8S0	A0A5N6V9K7	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A5N6Y7D7	A0A5N6Y7C5	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A5N6WXH7	A0A5N6WV85	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A5N6J5H8	A0A5N6J7G9	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A2P2HVA1	A0A2P2HV25	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N7AJY0	A0A5N7AKS2	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A3M7K3N8	A0A3M7K5B8	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N7CN05	A0A5N7CMR9	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A8H6ADN6	A0A8H6AEY8	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A5N6G5Y9	A0A5N6G4S5	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
Q0CCB8	Q0CCB7	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5M3ZAB2	A0A5M3Z9A6	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N6ZH75	A0A5N6ZF32	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A2I2FA92	A0A2I2FA79	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A2I1CS75	A0A2I1CS60	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A2J5I6P1	A0A2J5I6N6	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A1U8QTJ8	A0A1U8QK63	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A4S3JX49	A0A5M9MJ77	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A364KVJ3	A0A364KVJ6	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	05	normal-normal
B6QKB1	B6QKA6	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	05	normal-normal
A0A698XKS2	A0A698XLA1	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	05	normal-normal
A0A093XK10	A0A093XK16	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	10	complement-complement
A0A7C8L8A5	A0A7C8L0Y5	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	05	normal-normal
B8LV27	B8LV33	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	06	complement-complement
A0A1Q5Q6V5	A0A1Q5Q6M8	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	04	complement-complement
R9UQA3	R9UP03	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	09	complement-normal
A0A1F7ZYW9	A0A1F7ZYU5	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A1L9NH47	A0A1L9NH16	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A8G1VSZ2	A0A8G1VRZ2	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A8H3SRV9	A0A8H3SRK9	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
G3XUL9	G3XUM0	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A100ISI9	A0A124BYT4	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
G7XZR9	G7XZS0	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A146FG10	A0A146FFV6	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	02	complement-normal
A0A146FG10	A0A146FFY5	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A3F3RE16	A0A3F3RDX6	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A505HZY4	A0A505HWP4	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A2QYP7	A2QYP6	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A401KPH9	A0A401KPH2	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A319E9L6	A0A319F5F0	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A395GRE2	A0A395GPL1	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A1R3R8Y6	A0A1R3R8Z0	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A319DIW0	A0A319D9D3	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A318Z8J7	A0A318ZIX1	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A2V5HZ89	A0A2V5I0G1	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A0U5GZ31	A0A0U4Z9V7	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A1L9PH95	A0A1L9PHB0	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	02	normal-complement
A0A1L9TQ57	A0A1L9TQ74	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A0F8VIX1	A0A0F8X006	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A0F8UJB5	A0A0F8X7S0	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A2T5M0L3	A0A2T5M0L6	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N5WSD0	A0A5N5WWB1	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N6DRE9	A0A5N6DRL7	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A7U2R171	A0A7U2R2M3	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A5N6IBM5	A0A5N6I8H3	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N7EA81	A0A5N7EC20	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A5N6H562	A0A5N6H6B4	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N6T608	A0A5N6T5W5	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A7G5JM20	A0A7G5JM21	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N6VWR8	A0A5N6VYD9	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
I8U6M2	I8U682	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
Q2TXK3	Q2TXK4	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N7D8W9	A0A5N7D8U5	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A0F0IIL0	A0A0F0ILF1	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A0L1JI44	A0A0L1JI48	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A1S9DEG1	A0A1S9DE94	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A2G7FQ55	A0A2G7FPG7	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A5N6V8S0	A0A5N6V9K7	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A5N6Y7D7	A0A5N6Y7C5	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A5N6WXH7	A0A5N6WV85	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A5N6J5H8	A0A5N6J7G9	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A2P2HVA1	A0A2P2HV25	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N7AJY0	A0A5N7AKS2	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A3M7K3N8	A0A3M7K5B8	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N7CN05	A0A5N7CMR9	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A8H6ADN6	A0A8H6AEY8	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A5N6G5Y9	A0A5N6G4S5	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
Q0CCB8	Q0CCB7	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5M3ZAB2	A0A5M3Z9A6	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N6ZH75	A0A5N6ZF32	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A2I2FA92	A0A2I2FA79	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A2I1CS75	A0A2I1CS60	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A2J5I6P1	A0A2J5I6N6	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A1U8QTJ8	A0A1U8QK63	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A4S3JX49	A0A5M9MJ77	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A364KVJ3	A0A364KVJ6	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	05	normal-normal
B6QKB1	B6QKA6	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	05	normal-normal
A0A698XKS2	A0A698XLA1	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	05	normal-normal
A0A093XK10	A0A093XK16	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	10	complement-complement
A0A7C8L8A5	A0A7C8L0Y5	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	05	normal-normal
B8LV27	B8LV33	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	06	complement-complement
A0A1Q5Q6V5	A0A1Q5Q6M8	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	04	complement-complement
R9UQA3	R9UP03	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	09	complement-normal
A0A1F7ZYW9	A0A1F7ZYU5	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A1L9NH47	A0A1L9NH16	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A8G1VSZ2	A0A8G1VRZ2	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A8H3SRV9	A0A8H3SRK9	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
G3XUL9	G3XUM0	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A100ISI9	A0A124BYT4	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
G7XZR9	G7XZS0	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A146FG10	A0A146FFV6	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	02	complement-normal
A0A146FG10	A0A146FFY5	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A3F3RE16	A0A3F3RDX6	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A505HZY4	A0A505HWP4	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A2QYP7	A2QYP6	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A401KPH9	A0A401KPH2	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A319E9L6	A0A319F5F0	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A395GRE2	A0A395GPL1	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A1R3R8Y6	A0A1R3R8Z0	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A319DIW0	A0A319D9D3	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A318Z8J7	A0A318ZIX1	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A2V5HZ89	A0A2V5I0G1	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A0U5GZ31	A0A0U4Z9V7	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A1L9PH95	A0A1L9PHB0	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	02	normal-complement
A0A1L9TQ57	A0A1L9TQ74	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A0F8VIX1	A0A0F8X006	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A0F8UJB5	A0A0F8X7S0	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A2T5M0L3	A0A2T5M0L6	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N5WSD0	A0A5N5WWB1	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N6DRE9	A0A5N6DRL7	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A7U2R171	A0A7U2R2M3	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A5N6IBM5	A0A5N6I8H3	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N7EA81	A0A5N7EC20	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A5N6H562	A0A5N6H6B4	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N6T608	A0A5N6T5W5	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A7G5JM20	A0A7G5JM21	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N6VWR8	A0A5N6VYD9	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
I8U6M2	I8U682	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
Q2TXK3	Q2TXK4	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N7D8W9	A0A5N7D8U5	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A0F0IIL0	A0A0F0ILF1	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A0L1JI44	A0A0L1JI48	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A1S9DEG1	A0A1S9DE94	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A2G7FQ55	A0A2G7FPG7	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A5N6V8S0	A0A5N6V9K7	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A5N6Y7D7	A0A5N6Y7C5	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A5N6WXH7	A0A5N6WV85	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A5N6J5H8	A0A5N6J7G9	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A2P2HVA1	A0A2P2HV25	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N7AJY0	A0A5N7AKS2	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A3M7K3N8	A0A3M7K5B8	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N7CN05	A0A5N7CMR9	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A8H6ADN6	A0A8H6AEY8	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A5N6G5Y9	A0A5N6G4S5	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
Q0CCB8	Q0CCB7	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5M3ZAB2	A0A5M3Z9A6	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A5N6ZH75	A0A5N6ZF32	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A2I2FA92	A0A2I2FA79	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A2I1CS75	A0A2I1CS60	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A2J5I6P1	A0A2J5I6N6	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A1U8QTJ8	A0A1U8QK63	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A4S3JX49	A0A5M9MJ77	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A364KVJ3	A0A364KVJ6	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	05	normal-normal
B6QKB1	B6QKA6	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	05	normal-normal
A0A698XKS2	A0A698XLA1	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	05	normal-normal
A0A093XK10	A0A093XK16	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	10	complement-complement
A0A7C8L8A5	A0A7C8L0Y5	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	05	normal-normal
B8LV27	B8LV33	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	06	complement-complement
A0A1Q5Q6V5	A0A1Q5Q6M8	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	04	complement-complement
R9UQA3	R9UP03	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	09	complement-normal
A0A1F7ZYW9	A0A1F7ZYU5	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A1L9NH47	A0A1L9NH16	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A8G1VSZ2	A0A8G1VRZ2	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
A0A8H3SRV9	A0A8H3SRK9	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
G3XUL9	G3XUM0	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
A0A100ISI9	A0A124BYT4	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	complement-normal
G7XZR9	G7XZS0	PF00698-PF01575-PF08354-PF13452-PF16073-PF17951	1	#FF0000	01	normal-complement
